URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,46.0,35.0,0.1358024674592288,0.03918722784751465,15.049586776859504,0.17298187808896212,6.089027461979387,15.049586776859504,315.0,1821.0,1.628226249313564,0.0,4.9555189456342665
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,51.0,14.0,0.569230760473373,0.03296146042953273,17.595744680851062,0.25332527206771466,7.139627981167512,17.595744680851062,419.0,1654.0,1.7902055622732769,0.0,5.148730350665055
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,36.0,30.0,0.09090908953168046,0.05414273990636362,22.425531914893618,0.2077798861480076,9.05332472041665,22.425531914893618,219.0,1054.0,1.6907020872865275,0.0,5.132827324478178
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,18.0,41.0,-0.38983050186727963,0.029382470104889206,22.986486486486488,0.23398001175778954,9.288186599297712,22.986486486486488,398.0,1701.0,1.7519106407995297,0.0,5.394473838918284
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19.0,43.0,-0.38709676795005216,0.05615942023898603,17.9811320754717,0.21406086044071354,7.278077174364966,17.9811320754717,204.0,953.0,1.7534102833158447,0.0,5.14900314795383
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,42.0,45.0,-0.034482758224336114,0.06415929198808311,16.35135135135135,0.1975206611570248,6.619548805003351,16.35135135135135,239.0,1210.0,1.6925619834710743,0.0,4.869421487603306
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,29.0,26.0,0.05454545355371903,0.04594820380455455,26.902439024390244,0.21940163191296463,10.848736262521285,26.902439024390244,242.0,1103.0,1.7425203989120581,0.0,5.00543970988214
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,21.0,33.0,-0.22222221810699597,0.036885245876444504,16.492753623188406,0.24956063268892795,6.696925702350935,16.492753623188406,284.0,1138.0,1.8312829525483305,1.0,5.644991212653778
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,6.0,3.0,0.33333329629630043,0.03896103879237645,18.3,0.2185792349726776,7.407431693989071,18.3,40.0,183.0,1.6994535519125684,0.0,4.830601092896175
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,30.0,44.0,-0.18918918663257855,0.05939004810642853,17.46031746031746,0.18636363636363637,7.058672438672438,17.46031746031746,205.0,1100.0,1.6163636363636364,0.0,4.889090909090909
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,11.0,25.0,-0.3888888780864201,0.047493403631275195,15.974358974358974,0.21669341894060995,6.476420957319835,15.974358974358974,135.0,623.0,1.6934189406099518,0.0,5.242375601926164
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,29.0,55.0,-0.3095238058390023,0.06714628291994701,21.596153846153847,0.22439893143365983,8.728221111035003,21.596153846153847,252.0,1123.0,1.7471059661620658,0.0,5.3187889581478185
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,31.0,34.0,-0.04615384544378699,0.05301794449182875,27.0,0.18055555555555555,10.872222222222224,27.0,195.0,1080.0,1.613888888888889,0.0,4.79537037037037
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1.0,0.0,0.9999990000010001,0.005464480844456389,29.4,0.30612244897959184,11.882448979591837,29.4,45.0,147.0,1.8095238095238095,0.0,5.673469387755102
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,22.0,3.0,0.7599999696000012,0.03924646775628498,16.5625,0.19056603773584907,6.7012264150943395,16.5625,101.0,530.0,1.7433962264150944,0.0,4.9849056603773585
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,36.0,53.0,-0.19101123380886253,0.08187672485567918,27.205882352941178,0.22378378378378377,10.971866454689986,27.205882352941178,207.0,925.0,1.7437837837837837,0.0,5.313513513513514
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,33.0,24.0,0.1578947340720222,0.06968215150405604,23.193548387096776,0.11961057023643949,9.325263582933287,23.193548387096776,86.0,719.0,1.5132127955493742,0.0,4.350486787204451
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,9.0,38.0,-0.6170212634676328,0.038336052171014635,20.0,0.22450980392156863,8.089803921568627,20.0,229.0,1020.0,1.7205882352941178,1.0,5.42843137254902
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,22.0,31.0,-0.16981131755072987,0.04495335025873337,19.75,0.21324245374878287,7.985296981499514,19.75,219.0,1027.0,1.7964946445959105,0.0,5.393378773125608
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,40.0,48.0,-0.09090908987603308,0.07236842099311806,18.490909090909092,0.23893805309734514,7.491938857602576,18.490909090909092,243.0,1017.0,1.7866273352999016,0.0,5.425762045231072
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,20.0,21.0,-0.024390243307555043,0.045404208144624356,22.11111111111111,0.2236180904522613,8.933891680625349,22.11111111111111,178.0,796.0,1.7462311557788945,0.0,5.133165829145729
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,48.0,47.0,0.01052631567867036,0.054316752398904086,20.826666666666668,0.18950064020486557,8.406466922748614,20.826666666666668,296.0,1562.0,1.645966709346991,1.0,4.907170294494239
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,24.0,38.0,-0.22580644797086374,0.03640634172847543,20.616438356164384,0.23255813953488372,8.339598598279707,20.616438356164384,350.0,1505.0,1.6737541528239204,5.0,5.175415282392026
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,29.0,26.0,0.05454545355371903,0.058386411827615274,34.0,0.11538461538461539,13.646153846153846,34.0,102.0,884.0,1.502262443438914,0.0,4.288461538461538
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,45.0,66.0,-0.1891891874847821,0.05411994146556805,22.85333333333333,0.2164527421236873,9.227914430182809,22.85333333333333,371.0,1714.0,1.718203033838973,2.0,5.35997666277713
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,48.0,55.0,-0.06796116438872656,0.07172701944865806,16.0,0.18269230769230768,6.473076923076923,16.0,228.0,1248.0,1.6995192307692308,0.0,4.59375
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,10.0,14.0,-0.1666666597222225,0.060759493517064576,16.7,0.23952095808383234,6.775808383233533,16.7,80.0,334.0,1.7544910179640718,0.0,5.583832335329341
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,47.0,89.0,-0.3088235271410035,0.05548755607691246,22.15463917525773,0.2191717077710563,8.949524353211515,22.15463917525773,471.0,2149.0,1.6677524429967427,1.0,5.280130293159609
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,53.0,61.0,-0.07017543798091722,0.06551724134165675,24.56923076923077,0.15716969317470256,9.89056018496219,24.56923076923077,251.0,1597.0,1.5973700688791483,0.0,4.519098309329994
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,47.0,66.0,-0.1681415914323753,0.05461575637766276,16.51,0.2337976983646275,6.697519079345852,16.51,386.0,1651.0,1.7674136886735312,2.0,5.27801332525742
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,55.0,85.0,-0.21428571275510205,0.062360801753959555,22.08974358974359,0.24143934997098085,8.93247317588583,22.08974358974359,416.0,1723.0,1.832269297736506,7.0,5.447475333720256
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,26.0,41.0,-0.22388059367342397,0.05555555550948958,16.383333333333333,0.23601220752797558,6.647738216344523,16.383333333333333,232.0,983.0,1.7466937945066123,0.0,5.191251271617498
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,63.0,19.0,0.5365853593099347,0.03851573506880426,27.439393939393938,0.22860298177802318,11.067198768468785,27.439393939393938,414.0,1811.0,1.7493097736057426,1.0,5.314743235781337
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,19.0,24.0,-0.11627906706327752,0.04428424300279687,24.735294117647058,0.2211652794292509,9.982583758830524,24.735294117647058,186.0,841.0,1.746730083234245,0.0,5.174791914387634
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,41.0,83.0,-0.3387096746878252,0.0806241872037554,19.485294117647058,0.23622641509433961,7.88860821309656,19.485294117647058,313.0,1325.0,1.7879245283018868,0.0,5.2581132075471695
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,8.0,15.0,-0.3043478128544429,0.06571428552653061,18.0,0.2152777777777778,7.286111111111111,18.0,62.0,288.0,1.7048611111111112,0.0,5.229166666666667
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8.0,7.0,0.06666666222222252,0.02659574463369549,18.88,0.24364406779661016,7.649457627118643,18.88,115.0,472.0,1.771186440677966,0.0,5.40042372881356
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,26.0,63.0,-0.4157303324075244,0.045223577212792895,31.0,0.23655913978494625,12.49462365591398,31.0,374.0,1581.0,1.9152435167615434,0.0,5.676786843769766
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,95.0,30.0,0.51999999584,0.0637755101715431,23.194444444444443,0.24790419161676647,9.376939454424484,23.194444444444443,414.0,1670.0,1.8365269461077844,0.0,5.394610778443114
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,31.0,20.0,0.21568627028066137,0.02973760931210635,18.057142857142857,0.2721518987341772,7.331717902350814,18.057142857142857,344.0,1264.0,1.951740506329114,0.0,5.840189873417722
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,27.0,19.0,0.17391303969754263,0.056580565736063265,22.77777777777778,0.3300813008130081,9.243143631436315,22.77777777777778,203.0,615.0,2.0682926829268293,0.0,6.435772357723577
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,8.0,10.0,-0.11111110493827195,0.047120418724815656,19.294117647058822,0.2682926829268293,7.824964131994261,19.294117647058822,88.0,328.0,1.9298780487804879,0.0,5.503048780487805
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,10.0,8.0,0.11111110493827195,0.04580152660101393,17.789473684210527,0.1893491124260355,7.191529118654626,17.789473684210527,64.0,338.0,1.6627218934911243,0.0,4.736686390532545
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1.0,21.0,-0.9090908677685968,0.045081967120733674,17.608695652173914,0.19753086419753085,7.1224906065485785,17.608695652173914,80.0,405.0,1.6296296296296295,0.0,4.945679012345679
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,5.0,8.0,-0.23076921301775286,0.04193548373569199,12.722222222222221,0.2183406113537118,5.176225133430374,12.722222222222221,50.0,229.0,1.7903930131004366,0.0,5.275109170305677
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,6.0,11.0,-0.2941176297577865,0.053459119328744906,16.25,0.22692307692307692,6.59076923076923,16.25,59.0,260.0,1.7769230769230768,0.0,5.180769230769231
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,5.0,2.0,0.4285713673469475,0.03414634129684711,11.133333333333333,0.20958083832335328,4.5371656686626745,11.133333333333333,35.0,167.0,1.622754491017964,0.0,5.263473053892215
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,20.0,51.0,-0.4366197121602858,0.06742640069570141,19.102040816326532,0.21153846153846154,7.725431711145998,19.102040816326532,198.0,936.0,1.643162393162393,0.0,5.056623931623932
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,9.0,20.0,-0.37931033174791956,0.05160142339572701,26.235294117647058,0.2085201793721973,10.577525718807703,26.235294117647058,93.0,446.0,1.7376681614349776,0.0,5.233183856502242
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,50.0,65.0,-0.13043478147448018,0.05263157892328074,20.265060240963855,0.28299643281807374,8.219222669512773,20.265060240963855,476.0,1682.0,1.9019024970273484,0.0,5.667063020214031
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5.0,26.0,-0.677419332986473,0.04512372628075149,16.594594594594593,0.18241042345276873,6.710802007218945,16.594594594594593,112.0,614.0,1.6107491856677525,0.0,5.125407166123779
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,,,,,,,,,,,,,
145,https://insights.blackcoffer.com/blockchain-in-fintech/,16.0,11.0,0.18518517832647488,0.0317647058449827,20.08823529411765,0.24597364568081992,8.133683575919388,20.08823529411765,168.0,683.0,1.841874084919473,0.0,5.642752562225476
146,https://insights.blackcoffer.com/blockchain-for-payments/,29.0,28.0,0.017543859341335802,0.05322128846571308,15.927272727272728,0.2465753424657534,6.4695392278953925,15.927272727272728,216.0,876.0,1.797945205479452,0.0,5.57648401826484
147,https://insights.blackcoffer.com/the-future-of-investing/,41.0,13.0,0.5185185089163239,0.042386185210057936,19.90909090909091,0.23926940639269406,8.059344126193443,19.90909090909091,262.0,1095.0,1.7872146118721461,0.0,5.281278538812785
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,30.0,44.0,-0.18918918663257855,0.056923076879289936,15.424657534246576,0.27264653641207814,6.278921628263461,15.424657534246576,307.0,1126.0,1.8152753108348134,0.0,5.160746003552398
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,30.0,5.0,0.7142856938775517,0.05263157886822319,20.96153846153846,0.30091743119266057,8.50498235709245,20.96153846153846,164.0,545.0,1.9871559633027522,0.0,5.935779816513762
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,46.0,41.0,0.057471263707226855,0.07391673740533837,15.515151515151516,0.2197265625,6.293951231060607,15.515151515151516,225.0,1024.0,1.7666015625,0.0,5.166015625
